hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,successful_interactions_digital_ad,successful_interactions_email,successful_interactions_phone_call,successful_interactions_rep_visit,successful_interactions_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,last_engagement_date_digital_ad,last_engagement_date_email,last_engagement_date_phone_call,last_engagement_date_rep_visit,last_engagement_date_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,frequency_score_webinar,recency_score_webinar,frequency_score_email,recency_score_email,frequency_score_digital_ad,recency_score_digital_ad,channel_score_rep_visit,channel_score_phone_call,channel_score_webinar,channel_score_email,channel_score_digital_ad,weighted_engagement_score,engagement_rank,engagement_level,recommended_channel,engagement_eligible
279,David,Riggs,dermatology,high_value,TERR_15,Oakland,CA,hospital,4.7,False,Mixed,9.0,12.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.08333333333333333,1.0,0.5,1.0,2025-11-25 16:00:00,2025-12-10 16:00:00,2025-11-11 10:00:00,2025-09-02 09:00:00,2025-05-13 09:00:00,38,23,52,122,234,0.11764705882352941,0.19736842105263158,0.0625,0.36585365853658536,0.2,0.11363636363636363,0.7058823529411765,0.5660377358490566,0.5625,0.4411764705882353,0.32476780185758514,0.5919207317073171,0.5827272727272728,0.3666389197188309,0.4236519607843137,45.09,29,High Engagement,phone_call,True
280,Kimberly,Reed,endocrinology,medium_value,TERR_06,Tulsa,OK,clinic,0.5,False,Digital-Heavy,6.0,8.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.125,0.5,0.25,0.0,2026-01-01 13:00:00,2025-09-08 10:00:00,2025-09-30 15:00:00,2025-10-27 11:00:00,2025-10-20 16:00:00,1,116,94,67,74,0.23529411764705882,0.30927835051546393,0.125,0.24193548387096778,0.4,0.28846153846153844,0.47058823529411764,0.2054794520547945,0.375,0.9677419354838709,0.2574439053972104,0.33588709677419354,0.17769230769230768,0.2447723609991942,0.3060483870967742,26.26,329,Medium Engagement,phone_call,True
281,Ross,Wood,oncology,medium_value,TERR_16,Wichita,KS,cancer_center,2.4,False,Mixed,5.0,8.0,7.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.375,0.14285714285714285,0.0,1.0,2025-09-15 08:00:00,2025-11-04 13:00:00,2025-12-23 09:00:00,2025-08-05 11:00:00,2025-11-20 10:00:00,109,59,10,150,43,0.058823529411764705,0.16666666666666666,0.4375,0.75,0.2,0.410958904109589,0.47058823529411764,0.33707865168539325,0.3125,0.21582733812949642,0.050980392156862744,0.35267857142857145,0.6421917808219179,0.39609220092531394,0.1369154676258993,29.42,267,Medium Engagement,webinar,True
282,William,Peterson,dermatology,medium_value,TERR_11,Charlotte,NC,hospital,4.7,False,In-Person-Heavy,2.0,6.0,3.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,0.5,0.16666666666666666,0.0,0.0,0.5,2025-04-14 14:00:00,2025-11-24 08:00:00,2025-11-03 14:00:00,2025-12-15 08:00:00,2025-09-15 17:00:00,263,39,60,18,109,0.5882352941176471,0.625,0.1875,0.3333333333333333,0.2,0.21582733812949642,0.35294117647058826,0.4347826086956522,0.125,0.10238907849829351,0.30147058823529416,0.12291666666666666,0.3531654676258993,0.27617220801364023,0.30797781569965865,27.33,305,Medium Engagement,webinar,True
283,Melissa,Short,endocrinology,high_value,TERR_48,Tulsa,OK,hospital,2.7,False,Digital-Heavy,6.0,5.0,7.0,6.0,7.0,0.0,1.0,0.0,6.0,2.0,0.0,0.2,0.0,1.0,0.2857142857142857,2025-12-24 17:00:00,2025-11-05 16:00:00,2025-08-13 17:00:00,2025-12-31 12:00:00,2025-11-12 14:00:00,9,58,142,2,51,0.35294117647058826,0.9375,0.4375,0.1744186046511628,0.7,0.37037037037037035,0.29411764705882354,0.3409090909090909,0.375,0.7692307692307692,0.7933823529411764,0.16613372093023257,0.42693121693121694,0.25641711229946523,0.26634615384615384,43.5,46,High Engagement,rep_visit,True
284,Daniel,Yu,cardiology,low_value,TERR_08,San Francisco,CA,clinic,1.4,False,Mixed,4.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333333333333333,1.0,0.5,2025-10-24 12:00:00,2025-06-25 11:00:00,2025-08-05 08:00:00,2025-09-10 10:00:00,2025-09-29 09:00:00,70,191,150,114,95,0.058823529411764705,0.20833333333333334,0.1875,0.16666666666666666,0.4,0.24000000000000005,0.11764705882352941,0.13574660633484165,0.25,0.3,0.5593137254901961,0.25625,0.41800000000000004,0.06244343891402715,0.135,33.23,208,Medium Engagement,rep_visit,True
285,Cynthia,Poole,oncology,high_value,TERR_25,Baltimore,MD,cancer_center,0.7,False,In-Person-Heavy,4.0,6.0,6.0,7.0,7.0,0.0,2.0,0.0,3.0,1.0,0.0,0.3333333333333333,0.0,0.42857142857142855,0.14285714285714285,2025-12-30 11:00:00,2025-12-03 13:00:00,2025-11-27 12:00:00,2025-10-28 16:00:00,2025-12-23 15:00:00,3,30,36,66,10,0.4117647058823529,0.3125,0.375,0.45454545454545453,0.7,0.75,0.35294117647058826,0.5,0.25,0.9090909090909091,0.40031512605042013,0.2034090909090909,0.43142857142857144,0.37254901960784315,0.25681818181818183,34.15,195,Medium Engagement,webinar,True
286,Jasmine,Graham,cardiology,low_value,TERR_39,Fort Worth,TX,private_practice,0.5,False,Mixed,0.0,1.0,5.0,8.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.6,1.0,0.0,,2025-07-25 12:00:00,2025-12-23 11:00:00,2025-12-02 17:00:00,2025-05-08 16:00:00,,161,10,31,239,0.47058823529411764,0.49180327868852464,0.3125,0.75,0.1,0.11152416356877323,0.058823529411764705,0.15706806282722513,0.0,0.0,0.7395371263259402,0.54375,0.05230483271375465,0.049060671388974436,0.0,34.84,186,Medium Engagement,rep_visit,True
287,Jessica,Sheppard,primary_care,low_value,TERR_07,New York,NY,private_practice,2.8,False,Mixed,2.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,2025-09-18 09:00:00,2025-12-31 09:00:00,2025-03-27 13:00:00,2025-09-29 10:00:00,2025-11-10 14:00:00,106,2,281,95,53,0.17647058823529413,0.24000000000000005,0.25,0.09646302250803858,0.1,0.3614457831325301,0.11764705882352941,0.9375,0.125,0.22058823529411764,0.43427450980392157,0.21929260450160773,0.10228915662650602,0.2227941176470588,0.08161764705882353,24.03,368,Medium Engagement,rep_visit,True
288,Joseph,Morton,endocrinology,medium_value,TERR_13,El Paso,TX,private_practice,3.6,False,Digital-Heavy,5.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.6,0.25,0.2,0.0,0.3333333333333333,2025-12-11 17:00:00,2025-12-23 12:00:00,2025-06-13 09:00:00,2025-11-13 09:00:00,2025-09-22 16:00:00,22,10,203,50,102,0.17647058823529413,0.37499999999999994,0.3125,0.12875536480686695,0.3,0.22727272727272727,0.23529411764705882,0.75,0.3125,0.5769230769230769,0.12794117647058822,0.2195010729613734,0.3021212121212121,0.34558823529411764,0.5091346153846154,27.09,309,Medium Engagement,digital_ad,True
289,Amanda,Webb,dermatology,medium_value,TERR_42,San Diego,CA,hospital,3.5,False,Digital-Heavy,3.0,0.0,8.0,16.0,8.0,1.0,0.0,4.0,14.0,2.0,0.3333333333333333,0.0,0.5,0.875,0.25,2025-06-26 17:00:00,,2025-12-31 11:00:00,2025-12-11 10:00:00,2025-09-16 13:00:00,190,,2,22,108,0.9411764705882353,0.5769230769230769,0.5,0.9375,0.8,0.2173913043478261,0.0,0.0,0.1875,0.13636363636363638,0.835237556561086,0.5875,0.40847826086956524,0.0,0.25018939393939393,48.73,7,High Engagement,rep_visit,True
290,Ryan,Simon,primary_care,low_value,TERR_50,Detroit,MI,private_practice,0.5,False,Mixed,4.0,6.0,8.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,2025-11-05 17:00:00,2025-12-15 08:00:00,2025-12-03 09:00:00,2025-11-21 11:00:00,2025-09-22 12:00:00,58,18,30,42,102,0.29411764705882354,0.4166666666666667,0.5,0.5,0.3,0.22727272727272727,0.35294117647058826,0.625,0.25,0.3409090909090909,0.1715686274509804,0.375,0.13545454545454544,0.3142156862745098,0.1431818181818182,22.22,397,Medium Engagement,phone_call,True
291,Joseph,Christian,cardiology,low_value,TERR_10,Tucson,AZ,clinic,3.7,False,Digital-Heavy,1.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.0,2025-02-06 16:00:00,,2025-12-29 12:00:00,2025-12-08 12:00:00,,330,,4,25,,0.35294117647058826,0.5454545454545454,0.3125,0.8823529411764706,0.0,0.0,0.0,0.0,0.0625,0.08333333333333333,0.5483065953654189,0.4702205882352941,0.0,0.0,0.035416666666666666,26.38,325,Medium Engagement,rep_visit,True
292,Mariah,Miller,oncology,low_value,TERR_44,Fresno,CA,hospital,3.8,False,Digital-Heavy,0.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,,2025-09-10 14:00:00,2025-11-14 10:00:00,2025-10-09 15:00:00,2025-11-19 10:00:00,,114,49,85,44,0.29411764705882354,0.2608695652173913,0.1875,0.379746835443038,0.2,0.4054054054054054,0.11764705882352941,0.20833333333333334,0.0,0.0,0.6404092071611254,0.6321993670886077,0.6410810810810812,0.0769607843137255,0.0,45.83,22,High Engagement,webinar,True
293,Nicole,Sanchez,primary_care,medium_value,TERR_28,San Antonio,TX,private_practice,4.6,False,Digital-Heavy,6.0,7.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,2026-01-02 12:00:00,2025-11-20 16:00:00,2025-11-06 12:00:00,2025-08-19 17:00:00,2025-12-25 12:00:00,0,43,57,136,8,0.058823529411764705,0.18072289156626506,0.125,0.3448275862068966,0.3,0.7894736842105263,0.4117647058823529,0.410958904109589,0.375,1.0,0.05379163713678242,0.3564655172413793,0.5812280701754386,0.2057211925866237,0.4791666666666667,30.64,247,Medium Engagement,webinar,True
294,Steven,Bishop,cardiology,low_value,TERR_25,Los Angeles,CA,private_practice,2.6,False,Digital-Heavy,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,2025-10-21 13:00:00,2025-06-19 10:00:00,2025-09-23 10:00:00,2025-11-03 13:00:00,2025-01-24 10:00:00,73,197,101,60,343,0.17647058823529413,0.3333333333333333,0.125,0.22900763358778622,0.1,0.08042895442359249,0.17647058823529413,0.13215859030837004,0.1875,0.29126213592233013,0.28627450980392155,0.08330152671755725,0.5460857908847185,0.07937289453226225,0.2811690938511327,26.58,321,Medium Engagement,webinar,True
295,Nicholas,Johnson,cardiology,high_value,TERR_41,Arlington,TX,hospital,0.5,False,Mixed,2.0,3.0,9.0,9.0,5.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.4,2025-10-01 15:00:00,2025-10-15 15:00:00,2025-11-24 15:00:00,2025-12-09 13:00:00,2025-12-23 13:00:00,93,79,39,24,10,0.5294117647058824,0.5555555555555556,0.5625,0.4347826086956522,0.5,0.75,0.17647058823529413,0.27522935779816515,0.125,0.24390243902439027,0.6032679738562091,0.4779287439613526,0.5,0.10798704803022127,0.08628048780487806,40.57,83,High Engagement,rep_visit,True
296,Melissa,White,cardiology,low_value,TERR_19,Houston,TX,clinic,0.6,False,Digital-Heavy,2.0,2.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,2025-09-09 12:00:00,2025-09-15 16:00:00,2025-12-22 17:00:00,,2025-05-26 08:00:00,115,109,11,,221,0.0,0.0,0.375,0.7317073170731707,0.2,0.1195219123505976,0.11764705882352941,0.21582733812949642,0.125,0.2068965517241379,0.0,0.34217479674796747,0.08390438247011953,0.3284595852729581,0.07887931034482759,14.63,472,Low Engagement,phone_call,True
297,Jason,Salinas,oncology,low_value,TERR_37,Tucson,AZ,hospital,0.6,False,In-Person-Heavy,4.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.25,0.2,0.5,0.0,0.0,2025-11-04 13:00:00,2025-12-01 13:00:00,2025-06-11 14:00:00,2025-04-04 11:00:00,2025-04-10 10:00:00,59,32,205,273,267,0.058823529411764705,0.09900990099009901,0.125,0.12765957446808512,0.2,0.10101010101010101,0.29411764705882354,0.48387096774193555,0.25,0.33707865168539325,0.03744903902154922,0.313031914893617,0.0802020202020202,0.2850094876660342,0.26741573033707866,17.27,454,Low Engagement,phone_call,True
298,Matthew,Beard,endocrinology,medium_value,TERR_06,Raleigh,NC,private_practice,4.1,False,In-Person-Heavy,1.0,2.0,7.0,11.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.2857142857142857,0.45454545454545453,0.3333333333333333,2025-11-12 13:00:00,2025-03-11 15:00:00,2025-12-09 10:00:00,2025-12-17 09:00:00,2025-10-07 10:00:00,51,297,24,16,87,0.6470588235294118,0.6521739130434783,0.4375,0.5555555555555556,0.3,0.25641025641025644,0.11764705882352941,0.09174311926605504,0.0625,0.37037037037037035,0.5518251569402465,0.385218253968254,0.3079487179487179,0.05364274150026983,0.09282407407407407,32.62,224,Medium Engagement,rep_visit,True
299,Jacqueline,Hill,endocrinology,medium_value,TERR_32,Boston,MA,private_practice,0.8,False,In-Person-Heavy,2.0,2.0,9.0,7.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.14285714285714285,0.0,2025-12-31 12:00:00,2025-12-19 14:00:00,2025-12-11 14:00:00,2025-11-05 08:00:00,2025-11-10 12:00:00,2,14,22,58,53,0.4117647058823529,0.3409090909090909,0.5625,0.5769230769230769,0.3,0.3614457831325301,0.11764705882352941,0.6818181818181818,0.125,0.9375,0.26313980137509546,0.5619123931623932,0.162289156626506,0.17165775401069516,0.225,28.33,283,Medium Engagement,phone_call,True
300,Alejandro,Vaughan,oncology,high_value,TERR_03,El Paso,TX,cancer_center,3.1,False,Digital-Heavy,2.0,0.0,9.0,13.0,5.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.3333333333333333,0.6923076923076923,0.2,2025-09-23 12:00:00,,2025-10-13 09:00:00,2025-12-22 14:00:00,2026-01-01 10:00:00,101,,81,11,1,0.7647058823529411,0.7317073170731707,0.5625,0.27027027027027023,0.5,0.9677419354838709,0.0,0.0,0.125,0.22900763358778622,0.7219070742743626,0.3894707207207207,0.4435483870967742,0.0,0.08330152671755725,39.57,104,Medium Engagement,rep_visit,True
301,Christopher,Cortez,oncology,medium_value,TERR_30,San Diego,CA,private_practice,5.3,False,Mixed,2.0,1.0,8.0,8.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.5,0.625,0.0,2025-06-18 08:00:00,2025-07-17 12:00:00,2025-12-26 14:00:00,2025-12-12 16:00:00,2025-11-07 12:00:00,198,169,7,21,56,0.47058823529411764,0.5882352941176471,0.5,0.8108108108108107,0.2,0.3488372093023256,0.058823529411764705,0.1507537688442211,0.125,0.13157894736842105,0.5713235294117647,0.5621621621621622,0.12976744186046513,0.04779781259237363,0.06381578947368421,32.65,223,Medium Engagement,rep_visit,True
302,Tracy,Chang,endocrinology,low_value,TERR_29,Milwaukee,WI,private_practice,1.5,False,Digital-Heavy,6.0,3.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,2025-10-10 09:00:00,2025-11-04 16:00:00,2025-12-31 15:00:00,,2025-07-11 13:00:00,84,59,2,,175,0.0,0.0,0.3125,0.9375,0.1,0.14634146341463417,0.17647058823529413,0.33707865168539325,0.375,0.2631578947368421,0.0,0.48125,0.05926829268292683,0.12035690680766689,0.24846491228070172,16.34,461,Low Engagement,phone_call,True
303,Hannah,Brewer,primary_care,low_value,TERR_12,Indianapolis,IN,private_practice,4.7,False,Mixed,4.0,7.0,5.0,8.0,1.0,1.0,1.0,3.0,4.0,0.0,0.25,0.14285714285714285,0.6,0.5,0.0,2025-12-15 13:00:00,2025-11-13 16:00:00,2025-12-30 09:00:00,2025-12-08 09:00:00,2025-12-22 08:00:00,18,50,3,25,11,0.47058823529411764,0.5454545454545454,0.3125,0.9090909090909091,0.1,0.7317073170731707,0.4117647058823529,0.37499999999999994,0.25,0.625,0.5002673796791444,0.5755681818181818,0.17634146341463414,0.2699579831932773,0.325,38.97,116,Medium Engagement,phone_call,True
304,Travis,Mcguire,endocrinology,medium_value,TERR_30,Minneapolis,MN,hospital,2.3,False,Mixed,3.0,9.0,8.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.1111111111111111,0.0,0.4,0.0,2025-11-24 11:00:00,2025-12-23 15:00:00,2025-12-02 08:00:00,2025-08-21 14:00:00,2025-04-15 16:00:00,39,10,31,134,262,0.29411764705882354,0.18292682926829268,0.5,0.49180327868852464,0.2,0.10273972602739727,0.5294117647058824,0.75,0.1875,0.4347826086956522,0.3248206599713056,0.24836065573770494,0.08054794520547945,0.3643790849673203,0.14320652173913045,23.94,371,Medium Engagement,email,True
305,Christopher,Walker,endocrinology,high_value,TERR_01,Baltimore,MD,hospital,6.2,False,In-Person-Heavy,4.0,11.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,1.0,2025-12-22 12:00:00,2025-12-03 11:00:00,2025-08-12 08:00:00,,2025-06-20 17:00:00,11,30,143,,196,0.0,0.0,0.125,0.17341040462427745,0.2,0.13274336283185842,0.6470588235294118,0.5,0.25,0.7317073170731707,0.0,0.0721820809248555,0.5865486725663718,0.29411764705882354,0.3463414634146341,22.78,386,Medium Engagement,webinar,True
306,Heather,Torres,dermatology,low_value,TERR_08,Colorado Springs,CO,private_practice,3.9,True,In-Person-Heavy,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,2025-06-11 14:00:00,,,2025-09-18 14:00:00,2025-08-26 12:00:00,205,,,106,129,0.058823529411764705,0.22058823529411764,0.0,0.0,0.3,0.18867924528301888,0.0,0.0,0.125,0.12765957446808512,0.061764705882352944,0.0,0.2944025157232704,0.0,0.06303191489361702,8.69,495,Low Engagement,Do Not Contact,False
307,Bonnie,Kennedy,primary_care,low_value,TERR_45,Los Angeles,CA,clinic,2.4,False,In-Person-Heavy,3.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2025-06-25 17:00:00,2025-09-02 15:00:00,2025-08-05 11:00:00,2025-11-24 15:00:00,2025-07-21 17:00:00,191,122,150,39,165,0.11764705882352941,0.4347826086956522,0.125,0.16666666666666666,0.2,0.15384615384615385,0.23529411764705882,0.19736842105263158,0.1875,0.13574660633484165,0.12225063938618927,0.07083333333333333,0.5907692307692308,0.11006191950464397,0.08339932126696832,19.8,427,Low Engagement,webinar,True
308,Alyssa,Coleman,primary_care,high_value,TERR_09,New York,NY,private_practice,0.9,False,Digital-Heavy,4.0,2.0,7.0,7.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.16666666666666666,2025-07-03 11:00:00,2025-08-06 09:00:00,2025-11-26 10:00:00,2026-01-01 14:00:00,2025-11-06 09:00:00,183,149,37,1,57,0.4117647058823529,0.9677419354838709,0.4375,0.44776119402985076,0.6,0.3448275862068966,0.11764705882352941,0.16759776536312848,0.25,0.14084507042253522,0.4599349417186229,0.22080223880597016,0.33229885057471265,0.06881367071968453,0.10316901408450704,27.44,302,Medium Engagement,rep_visit,True
309,Julie,Rivera,cardiology,high_value,TERR_15,El Paso,TX,clinic,3.5,False,Mixed,12.0,12.0,3.0,5.0,1.0,2.0,4.0,2.0,0.0,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,2025-11-28 14:00:00,2025-12-30 10:00:00,2025-09-01 09:00:00,2025-12-09 09:00:00,2025-04-25 13:00:00,35,3,123,24,252,0.29411764705882354,0.5555555555555556,0.1875,0.19607843137254904,0.1,0.10638297872340426,0.7058823529411765,0.9090909090909091,0.75,0.46153846153846145,0.19934640522875818,0.4287990196078431,0.5512765957446809,0.5602495543672015,0.4006410256410256,40.0,92,Medium Engagement,email,True
310,Jacqueline,Nelson,endocrinology,low_value,TERR_47,Arlington,TX,hospital,2.0,False,Mixed,1.0,4.0,12.0,5.0,5.0,0.0,1.0,4.0,3.0,2.0,0.0,0.25,0.3333333333333333,0.6,0.4,2025-06-18 10:00:00,2025-10-29 15:00:00,2026-01-02 11:00:00,2025-12-10 14:00:00,2025-07-02 12:00:00,198,65,0,23,184,0.29411764705882354,0.5660377358490566,0.75,1.0,0.5,0.14018691588785046,0.23529411764705882,0.31578947368421056,0.0625,0.13157894736842105,0.5014428412874584,0.5916666666666666,0.3780373831775701,0.25874613003095975,0.04506578947368421,38.99,114,Medium Engagement,phone_call,True
311,John,Martinez,oncology,medium_value,TERR_14,Philadelphia,PA,cancer_center,3.4,False,Digital-Heavy,1.0,7.0,7.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,1.0,0.0,2025-07-09 08:00:00,2025-11-14 15:00:00,2025-12-25 11:00:00,2025-06-23 13:00:00,2025-12-16 15:00:00,177,49,8,193,17,0.058823529411764705,0.13452914798206278,0.4375,0.7894736842105263,0.3,0.6382978723404256,0.4117647058823529,0.379746835443038,0.0625,0.14492753623188406,0.544552888419942,0.4320018796992482,0.21765957446808512,0.34233592171045635,0.04773550724637682,35.18,181,Medium Engagement,rep_visit,True
312,James,Wilson,cardiology,high_value,TERR_09,Charlotte,NC,hospital,5.8,False,In-Person-Heavy,2.0,4.0,4.0,8.0,6.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.5,0.625,0.16666666666666666,2025-04-14 11:00:00,2025-12-19 17:00:00,2025-10-03 10:00:00,2025-12-30 11:00:00,2025-11-10 08:00:00,263,14,91,3,53,0.47058823529411764,0.9090909090909091,0.25,0.24793388429752067,0.6,0.3614457831325301,0.23529411764705882,0.6818181818181818,0.125,0.10238907849829351,0.6354946524064171,0.37458677685950414,0.33562248995983934,0.206951871657754,0.0579778156996587,37.24,139,Medium Engagement,rep_visit,True
313,Amanda,Gill,dermatology,high_value,TERR_02,Oklahoma City,OK,private_practice,5.9,False,Mixed,1.0,2.0,16.0,10.0,6.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.1875,0.8,0.5,2025-12-09 15:00:00,2025-08-08 16:00:00,2025-12-22 12:00:00,2025-12-30 11:00:00,2025-10-22 10:00:00,24,147,11,3,72,0.5882352941176471,0.9090909090909091,1.0,0.7317073170731707,0.6,0.29411764705882354,0.11764705882352941,0.1694915254237288,0.0625,0.5555555555555556,0.758288770053476,0.5400914634146341,0.4888235294117647,0.06919242273180459,0.12986111111111112,46.31,18,High Engagement,rep_visit,True
314,Jacob,Robinson,dermatology,medium_value,TERR_14,New York,NY,hospital,1.3,False,Mixed,7.0,11.0,4.0,2.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,0.45454545454545453,0.0,0.5,0.25,2026-01-01 09:00:00,2025-12-10 11:00:00,2025-11-27 11:00:00,2025-06-16 11:00:00,2025-12-25 13:00:00,1,23,36,200,8,0.11764705882352941,0.13043478260869565,0.25,0.45454545454545453,0.4,0.7894736842105263,0.6470588235294118,0.5660377358490566,0.4375,0.9677419354838709,0.31138107416879796,0.1659090909090909,0.4028947368421053,0.5345979215013621,0.3247983870967742,33.61,202,Medium Engagement,email,True
315,Todd,Hardy,dermatology,high_value,TERR_34,San Diego,CA,private_practice,1.6,False,In-Person-Heavy,10.0,12.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,0.1,0.08333333333333333,0.2,0.0,0.4,2025-12-29 10:00:00,2025-12-23 11:00:00,2025-10-17 16:00:00,2025-09-09 13:00:00,2025-07-25 11:00:00,4,10,77,115,161,0.058823529411764705,0.2068965517241379,0.3125,0.2803738317757009,0.5,0.15706806282722513,0.7058823529411765,0.75,0.625,0.8823529411764706,0.059026369168357,0.2498247663551402,0.381413612565445,0.4034313725490196,0.4139705882352941,26.66,320,Medium Engagement,digital_ad,True
316,Tiffany,Warren,dermatology,high_value,TERR_04,Minneapolis,MN,private_practice,6.5,False,In-Person-Heavy,3.0,7.0,6.0,4.0,5.0,0.0,6.0,1.0,2.0,2.0,0.0,0.8571428571428571,0.16666666666666666,0.5,0.4,2025-12-19 10:00:00,2025-12-30 09:00:00,2025-08-26 11:00:00,2025-12-25 17:00:00,2025-11-25 17:00:00,14,3,129,8,38,0.23529411764705882,0.7894736842105263,0.375,0.18867924528301888,0.5,0.4411764705882353,0.4117647058823529,0.9090909090909091,0.1875,0.6818181818181818,0.47848297213622293,0.23356918238993707,0.43823529411764706,0.7339190221543161,0.19261363636363635,41.69,71,High Engagement,email,True
317,Justin,Garcia,endocrinology,medium_value,TERR_20,Seattle,WA,clinic,5.8,False,Digital-Heavy,1.0,6.0,8.0,8.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.125,0.0,2025-11-11 15:00:00,2026-01-01 09:00:00,2025-12-04 15:00:00,2025-08-29 08:00:00,2025-09-02 11:00:00,52,1,29,126,122,0.47058823529411764,0.1923076923076923,0.5,0.5084745762711864,0.3,0.19736842105263158,0.35294117647058826,0.9677419354838709,0.0625,0.36585365853658536,0.24213800904977376,0.5016949152542374,0.12947368421052632,0.4660974067046173,0.09192073170731707,28.26,289,Medium Engagement,phone_call,True
318,James,Perez,dermatology,low_value,TERR_29,Miami,FL,private_practice,3.0,False,Mixed,0.0,2.0,6.0,8.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.16666666666666666,0.875,0.5,,2025-11-13 15:00:00,2025-10-30 11:00:00,2025-12-23 08:00:00,2025-07-15 13:00:00,,50,64,10,171,0.47058823529411764,0.75,0.375,0.3191489361702128,0.2,0.14925373134328357,0.11764705882352941,0.37499999999999994,0.0,0.0,0.7286764705882353,0.25966312056737584,0.3398507462686567,0.11029411764705882,0.0,35.5,175,Medium Engagement,rep_visit,True
319,Harry,Smith,oncology,low_value,TERR_11,Cleveland,OH,cancer_center,3.1,True,Digital-Heavy,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.42857142857142855,1.0,2025-07-07 13:00:00,,,2025-11-21 08:00:00,2025-10-01 12:00:00,179,,,42,93,0.4117647058823529,0.4166666666666667,0.0,0.0,0.2,0.24390243902439027,0.0,0.0,0.0625,0.14354066985645933,0.42114845938375345,0.0,0.6087804878048781,0.0,0.047458133971291866,25.52,345,Medium Engagement,Do Not Contact,False
